,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,month_sold,year_built,year_renovated,Geo_Clusters
15991,747000.0,3,1.5,1710,5120,2.0,0.0,0.0,4,7,1710,0.0,1530,5170,3,1.0,12,2
15992,395000.0,3,1.75,1740,6220,1.0,0.0,0.0,4,6,1740,0.0,1630,8418,8,5.0,12,2
15993,505000.0,3,2.5,1995,1483,3.0,0.0,0.0,3,8,1760,235.0,1520,1173,10,10.0,12,4
15994,215000.0,3,2.0,1760,9282,1.0,0.0,0.0,5,7,1100,660.0,1730,7500,10,4.0,12,5
15996,540000.0,4,2.5,3000,5471,2.0,0.0,0.0,3,8,3000,0.0,2730,5471,10,11.0,12,1
15997,392500.0,3,1.75,1540,8925,1.0,0.0,0.0,4,7,1540,0.0,1620,10397,11,5.0,12,2
16000,252500.0,3,2.0,1810,10684,2.0,0.0,0.0,3,8,1810,0.0,2140,9657,11,8.0,12,1
16001,730000.0,3,3.5,2440,3502,2.0,0.0,0.0,3,7,1970,470.0,2440,3417,4,9.0,12,1
16004,580000.0,5,2.0,2290,7125,1.0,0.0,0.0,3,7,1190,1100.0,1460,7920,5,6.0,12,0
16006,1280000.0,4,3.5,3010,3600,2.0,0.0,0.0,3,9,2370,640.0,2650,4200,6,9.0,12,2
16007,396500.0,3,1.5,1360,1488,2.0,0.0,0.0,3,7,1120,240.0,1360,1573,8,10.0,12,2
16008,300000.0,4,2.5,2080,2999,2.0,0.0,0.0,3,8,2080,0.0,1630,3148,7,9.0,12,1
16009,532000.0,3,1.0,1110,4800,1.5,0.0,0.0,3,7,1110,0.0,1510,4320,3,4.0,12,2
16010,579000.0,2,1.75,1560,4500,1.0,0.0,0.0,3,8,1560,0.0,1860,4500,1,10.0,12,0
16011,1400000.0,4,2.5,3520,7815,2.0,0.0,3.0,3,10,3140,380.0,2790,6644,3,2.0,12,2
16013,301950.0,3,1.75,1370,9288,1.0,0.0,0.0,4,7,1370,0.0,1500,9864,7,8.0,12,1
16014,660000.0,3,3.0,2340,2970,2.0,0.0,0.0,5,8,2160,180.0,1370,4000,6,2.0,12,2
16015,455000.0,4,2.5,3170,10688,2.0,0.0,2.0,3,9,3170,0.0,3100,12610,6,10.0,12,5
16016,375000.0,3,1.75,1380,5060,1.0,0.0,0.0,3,7,1380,0.0,1030,5060,12,8.0,12,2
16017,470000.0,4,2.5,2700,6769,2.0,0.0,0.0,3,9,2700,0.0,2880,7968,1,9.0,12,3
16018,374990.0,3,2.5,1300,10484,2.0,0.0,0.0,3,8,1300,0.0,1380,7868,3,8.0,12,2
16019,541500.0,2,2.5,1900,3690,2.0,0.0,0.0,3,8,1900,0.0,1900,5153,4,10.0,12,0
16020,782500.0,3,2.5,3750,7821,2.0,0.0,0.0,3,9,3750,0.0,3210,8405,4,10.0,12,0
16021,264000.0,3,2.25,1552,3677,2.0,0.0,0.0,3,7,1552,0.0,1677,3677,5,11.0,12,5
16022,640000.0,4,2.5,2500,7417,2.0,0.0,0.0,3,9,2500,0.0,2770,8188,7,9.0,12,0
16023,660000.0,3,2.0,1770,8141,1.0,0.0,0.0,5,8,1770,0.0,1770,8100,2,5.0,12,2
16025,389950.0,3,2.5,2170,8140,2.0,0.0,0.0,3,9,2170,0.0,2390,8100,3,9.0,12,3
16028,485000.0,3,2.25,1570,8111,2.0,0.0,0.0,3,8,1570,0.0,1990,7875,2,8.0,12,0
16029,840000.0,4,2.5,2480,4602,2.0,0.0,0.0,3,9,2480,0.0,3480,5739,4,9.0,12,0
16031,331000.0,2,1.0,1480,6210,1.0,0.0,0.0,3,7,1080,400.0,1290,7509,8,4.0,12,2
16032,780000.0,3,2.0,2610,6000,1.0,0.0,0.0,5,7,1310,1300.0,2330,4800,10,4.0,12,2
16033,300000.0,3,1.75,1700,8481,2.0,0.0,0.0,3,7,1700,0.0,1830,6600,10,9.0,12,5
16034,361810.0,3,1.75,1240,7620,1.0,0.0,0.0,3,7,1240,0.0,1150,7620,9,6.0,11,4
16035,467000.0,3,1.0,1660,6582,1.0,0.0,0.0,5,7,1000,660.0,1110,6584,5,4.0,12,2
16036,399000.0,3,1.75,1620,10000,1.5,0.0,0.0,5,6,1620,0.0,1880,10000,12,1.0,12,4
16037,315450.0,3,1.75,1130,7500,1.5,0.0,0.0,4,7,1130,0.0,1240,6000,10,0.0,12,4
16038,600000.0,3,1.0,1310,5000,1.5,0.0,0.0,3,7,1310,0.0,1530,4800,5,0.0,12,2
16039,247500.0,4,2.0,1710,5200,1.0,0.0,0.0,4,7,910,800.0,1560,5200,3,7.0,12,3
16040,330000.0,3,1.0,2140,5037,1.0,0.0,0.0,3,7,2140,0.0,1630,6054,1,5.0,12,4
16041,500000.0,4,2.25,2350,7210,1.5,0.0,0.0,4,7,2350,0.0,1930,7519,8,7.0,12,0
16042,367500.0,3,1.0,1570,10050,1.0,0.0,0.0,3,7,1570,0.0,2540,9940,8,6.0,12,2
16044,655000.0,4,1.75,2540,7620,1.0,0.0,3.0,3,8,1320,1220.0,2540,8613,8,4.0,12,4
16045,530000.0,5,2.75,2500,7140,1.0,0.0,0.0,4,7,1250,1250.0,2230,8400,10,6.0,12,0
16047,437500.0,3,2.0,1760,2875,2.0,0.0,2.0,3,7,1290,470.0,1760,4830,11,8.0,12,4
16048,575000.0,3,1.75,1760,10349,1.0,0.0,0.0,3,8,1760,0.0,1970,10933,2,5.0,12,0
16049,278000.0,4,2.5,1940,6887,2.0,0.0,0.0,3,7,1940,0.0,1870,6144,11,8.0,12,5
16050,568500.0,4,2.5,3010,6181,2.0,0.0,0.0,3,9,3010,0.0,2960,6515,9,9.0,12,1
16051,280000.0,4,3.0,2460,9606,1.0,0.0,0.0,3,8,2460,0.0,1730,7500,3,11.0,12,4
16052,250000.0,2,1.0,750,6350,1.0,0.0,0.0,3,5,750,0.0,920,6350,8,1.0,12,2
16054,1250000.0,5,2.75,3710,13874,1.5,0.0,3.0,4,9,2340,1370.0,3370,13874,12,7.0,12,1
16056,814842.0,3,2.5,3190,6899,2.0,0.0,0.0,3,9,3190,0.0,3190,6899,7,11.0,12,2
16057,340000.0,4,2.5,2181,5521,2.0,0.0,0.0,3,8,2181,0.0,2333,5143,2,10.0,12,5
16058,359950.0,3,1.75,1890,9100,2.0,0.0,0.0,4,7,1890,0.0,1640,9100,6,5.0,12,2
16059,750000.0,3,1.75,2610,5544,1.5,0.0,0.0,3,8,1680,930.0,1330,5074,6,3.0,12,2
16060,1220000.0,4,2.0,3090,8125,2.5,0.0,0.0,5,8,3090,0.0,1560,6250,9,1.0,12,2
16061,370000.0,2,1.0,860,5040,1.0,0.0,0.0,3,7,860,0.0,1570,5040,7,5.0,12,2
16062,329950.0,3,1.0,1000,9170,1.0,0.0,0.0,3,7,1000,0.0,1610,9170,4,7.0,12,1
16065,385000.0,4,2.5,2960,5054,2.0,0.0,0.0,3,9,2960,0.0,2960,5000,6,10.0,12,3
16066,230000.0,2,1.0,1280,4635,1.0,0.0,0.0,3,6,840,440.0,1660,6180,4,1.0,12,4
16067,1390000.0,4,3.5,3230,7200,1.0,0.0,1.0,3,10,1640,1590.0,2660,7200,7,9.0,12,0
16068,210000.0,3,2.0,1830,4992,1.0,0.0,0.0,3,7,1230,600.0,2050,7740,12,5.0,12,4
16069,293000.0,3,1.75,1420,13187,1.0,0.0,0.0,4,7,1420,0.0,1620,13824,7,7.0,12,1
16070,465000.0,3,1.0,1580,3774,1.5,0.0,0.0,3,6,1580,0.0,1580,3860,10,nan,12,2
16072,325000.0,2,1.75,1670,10725,1.0,0.0,0.0,3,7,1670,0.0,1600,10725,4,6.0,12,1
16073,180000.0,3,2.0,1670,7056,1.0,0.0,0.0,4,7,1670,0.0,1330,8415,8,5.0,12,5
16075,665000.0,4,2.75,2420,7102,1.0,0.0,0.0,5,7,1670,750.0,1620,7102,9,4.0,12,2
16077,588000.0,4,1.75,2170,5750,1.0,0.0,2.0,3,7,1370,800.0,1450,5750,3,7.0,12,4
16078,200000.0,4,1.0,1310,5200,1.5,0.0,0.0,3,6,1160,150.0,1090,5180,5,4.0,12,4
16079,383000.0,4,1.75,1830,11090,1.0,0.0,0.0,3,7,1060,770.0,1990,10917,9,6.0,12,2
16080,499950.0,3,2.0,1360,2500,1.0,0.0,0.0,3,7,730,630.0,1630,5000,12,8.0,12,2
16081,549000.0,5,2.5,3440,12350,1.0,0.0,2.0,4,9,1760,1680.0,3440,12763,4,7.0,12,5
16082,465000.0,5,3.0,2010,7264,1.0,0.0,0.0,3,7,1290,720.0,1510,7326,1,8.0,12,2
16084,799900.0,4,2.5,3030,7800,2.0,0.0,0.0,3,9,1580,1450.0,2840,7435,4,9.0,12,0
16088,589000.0,4,1.0,2210,4366,2.0,0.0,0.0,3,8,2210,0.0,1740,1745,12,0.0,12,4
16089,305000.0,3,1.75,1400,10350,1.0,0.0,0.0,4,7,1400,0.0,1780,10457,7,7.0,12,1
16090,600000.0,4,2.25,2760,5200,2.0,0.0,0.0,3,7,1790,970.0,1310,2059,3,0.0,10,4
16091,587000.0,4,2.5,2550,6256,2.0,0.0,0.0,3,9,2550,0.0,2460,8256,5,9.0,12,0
16092,1430000.0,2,2.5,2220,4000,2.0,0.0,0.0,3,9,2220,0.0,1870,4000,5,9.0,12,2
16093,250000.0,4,1.0,1320,11212,1.0,0.0,0.0,5,6,1320,0.0,1060,6766,3,1.0,12,5
16094,515000.0,3,3.0,2440,3202,2.0,0.0,0.0,4,8,1640,800.0,2440,3200,4,8.0,12,2
16095,833000.0,4,2.75,3780,10308,2.0,0.0,0.0,3,10,3780,0.0,3500,10740,5,9.0,12,6
16097,550000.0,4,3.0,2360,6678,1.0,0.0,0.0,3,8,1760,600.0,1640,6380,9,4.0,12,2
16098,180000.0,2,1.0,890,6000,1.0,0.0,0.0,2,6,890,0.0,1100,6000,3,1.0,12,1
16099,507000.0,4,1.75,1770,9375,1.0,0.0,0.0,4,7,1170,600.0,1540,9375,6,6.0,12,0
16101,616950.0,3,3.5,2490,2722,2.0,0.0,0.0,3,8,2020,470.0,2490,2755,11,9.0,12,1
16102,372000.0,4,1.75,1890,10550,1.0,0.0,0.0,5,7,1010,880.0,1930,7291,7,6.0,12,1
16103,290000.0,2,1.0,1020,6380,1.0,0.0,0.0,3,7,1020,0.0,1380,6380,10,2.0,7,2
16104,329990.0,4,2.75,2420,8438,2.0,0.0,0.0,3,8,2420,0.0,2270,8770,3,9.0,12,3
16105,393500.0,3,1.75,1600,8156,1.0,0.0,0.0,5,7,1600,0.0,1200,8156,10,4.0,12,2
16107,240000.0,4,2.25,1720,8300,1.0,0.0,0.0,4,8,1720,0.0,2010,8000,5,7.0,12,5
16108,285000.0,3,1.0,1090,8640,1.0,0.0,0.0,4,6,1090,0.0,1260,8400,5,7.0,12,4
16109,382500.0,3,1.5,1090,9862,1.0,0.0,0.0,3,8,1090,0.0,1710,9862,4,8.0,12,0
16111,800000.0,3,2.5,2760,9471,1.0,0.0,2.0,3,8,1760,1000.0,3040,6765,8,5.0,12,2
16115,780500.0,5,1.0,1760,4264,2.0,0.0,0.0,3,8,1760,0.0,2130,4264,8,0.0,12,2
16116,680000.0,3,1.75,1090,6775,1.0,0.0,0.0,4,7,850,240.0,1580,5760,5,4.0,12,2
16117,434400.0,5,1.75,1960,7875,1.0,0.0,0.0,4,7,1960,0.0,1800,7764,12,6.0,12,0
16119,465000.0,3,1.75,1730,8073,1.0,0.0,0.0,3,8,1350,380.0,2500,8073,3,7.0,12,2
16120,323000.0,3,2.0,1830,6925,1.0,0.0,0.0,4,8,1830,0.0,2010,7350,3,7.0,12,1
16121,270000.0,4,2.5,1600,9921,2.0,0.0,0.0,3,7,1600,0.0,2140,5806,1,10.0,12,3
16123,560000.0,4,2.5,2710,6583,2.0,0.0,0.0,3,9,2710,0.0,2710,6583,6,10.0,12,1
16124,450000.0,3,1.0,1140,4500,1.0,0.0,0.0,3,6,840,300.0,1150,3000,4,0.0,12,4
16125,290000.0,2,1.0,930,7740,1.0,0.0,0.0,3,6,930,0.0,1250,7740,6,2.0,12,2
16127,705000.0,5,3.0,2380,5000,2.0,0.0,0.0,5,7,2380,0.0,1800,4650,3,0.0,12,2
16128,445000.0,3,2.25,1860,7200,1.0,0.0,0.0,4,7,1240,620.0,1560,7630,8,7.0,12,0
16129,229900.0,3,1.0,1440,11925,1.0,0.0,0.0,3,7,1440,0.0,1440,10425,7,6.0,12,5
16130,610000.0,4,2.5,2980,5896,2.0,0.0,0.0,3,8,2980,0.0,2900,5712,3,10.0,12,0
16131,535000.0,3,3.25,2670,5108,2.0,0.0,2.0,3,9,2670,0.0,2670,6500,12,9.0,12,6
16132,437400.0,3,1.75,2150,8925,1.0,0.0,0.0,4,7,2150,0.0,1100,7875,2,5.0,12,0
16133,540000.0,5,2.75,3160,10059,2.0,0.0,0.0,3,10,1740,1420.0,3120,11557,8,7.0,12,0
16135,533000.0,3,2.5,2810,4607,2.0,0.0,0.0,3,8,2810,0.0,2540,4871,10,10.0,12,2
16136,555000.0,3,2.5,2690,4819,2.0,0.0,0.0,3,7,2690,0.0,2360,4829,4,10.0,12,6
16137,239950.0,3,1.75,1230,9600,1.0,0.0,0.0,4,7,1230,0.0,1330,8250,6,8.0,12,3
16138,350000.0,3,1.0,950,9451,1.0,0.0,0.0,4,7,950,0.0,1480,8352,1,7.0,12,0
16139,245000.0,2,1.0,1200,4880,1.0,0.0,0.0,3,6,980,220.0,1040,4880,6,4.0,12,4
16140,456000.0,4,1.75,1670,9886,1.0,0.0,0.0,5,7,1670,0.0,2590,9997,6,4.0,12,2
16141,465000.0,4,2.25,2140,7701,1.0,0.0,0.0,4,7,1470,670.0,2130,8050,8,7.0,12,0
16142,445000.0,2,1.75,1440,4660,1.0,0.0,2.0,3,8,1440,0.0,1680,4989,1,10.0,12,0
16143,517850.0,5,2.75,3050,7500,1.0,0.0,0.0,4,8,1800,1250.0,2060,7848,7,6.0,12,0
16144,329000.0,5,2.75,2570,7260,2.0,0.0,0.0,3,8,2570,0.0,2200,7421,9,9.0,12,5
16145,512500.0,3,2.5,1840,2875,2.0,0.0,0.0,4,7,1840,0.0,1240,5750,5,9.0,12,4
16146,365000.0,2,1.0,1250,8100,1.0,0.0,0.0,4,7,1250,0.0,1710,8100,6,4.0,12,2
16147,450500.0,3,1.0,1410,9384,1.0,0.0,0.0,3,7,1410,0.0,1990,9384,3,4.0,12,2
16148,915000.0,3,1.0,1560,8232,1.0,0.0,0.0,3,7,1560,0.0,1930,8286,10,5.0,12,0
16149,205000.0,3,1.0,960,7314,1.0,0.0,0.0,5,6,960,0.0,990,7314,6,5.0,12,5
16150,314000.0,4,2.5,1870,8449,2.0,0.0,0.0,3,8,1870,0.0,2160,8113,8,9.0,12,4
16151,496000.0,2,1.0,900,9260,1.0,0.0,0.0,3,7,900,0.0,1230,6913,7,4.0,12,2
16152,329950.0,4,1.0,2050,7590,1.0,0.0,0.0,3,7,1280,770.0,2050,7800,4,5.0,12,1
16153,375000.0,4,2.0,2400,6000,2.0,0.0,0.0,3,6,2400,0.0,1780,8732,6,1.0,4,0
16154,623000.0,3,2.5,1850,7777,2.0,0.0,0.0,5,8,1850,0.0,1850,8482,6,8.0,12,0
16155,310000.0,4,1.5,1220,9600,1.0,0.0,0.0,3,6,1220,0.0,1180,9000,6,7.0,12,6
16157,960000.0,4,2.25,2410,4560,2.0,0.0,2.0,5,9,1800,610.0,2150,5100,5,2.0,12,2
16159,683000.0,3,2.5,2300,9218,2.0,0.0,2.0,3,9,2300,0.0,2730,9930,8,9.0,12,1
16160,425000.0,5,2.5,2840,9425,1.0,0.0,0.0,4,7,1590,1250.0,1900,11600,2,6.0,12,2
16161,533000.0,5,2.75,1800,3780,1.5,0.0,0.0,3,7,1400,400.0,1400,3780,5,2.0,12,2
16162,375000.0,3,1.0,1190,9486,1.0,0.0,0.0,4,7,1190,0.0,2100,10400,5,5.0,12,4
16163,250500.0,3,2.0,1710,7225,2.0,0.0,0.0,4,7,1710,0.0,1710,7225,6,8.0,12,5
16166,460000.0,3,2.0,2060,4437,1.0,0.0,0.0,3,7,1030,1030.0,1750,4452,6,2.0,12,4
16167,255544.0,3,1.0,1360,6186,1.5,0.0,0.0,4,6,760,600.0,1610,7453,4,4.0,12,2
16168,560000.0,2,2.0,1680,4647,1.0,0.0,0.0,3,8,1680,0.0,1680,4950,9,10.0,12,0
16169,480000.0,4,2.5,2980,4074,2.0,0.0,0.0,3,8,2980,0.0,2320,4255,2,11.0,12,0
16171,580000.0,3,2.75,2650,9752,1.0,0.0,0.0,3,9,2650,0.0,3030,9910,4,8.0,12,2
16172,475000.0,3,2.5,1700,9100,1.0,0.0,0.0,3,8,1160,540.0,1590,8374,6,9.0,12,4
16173,1310000.0,4,2.5,2680,12215,1.0,1.0,4.0,3,9,1590,1090.0,2960,19964,6,5.0,12,4
16175,590000.0,3,2.5,2520,10223,2.0,0.0,0.0,3,10,2520,0.0,2630,10091,9,8.0,12,0
16176,264500.0,3,2.5,1630,8346,1.0,0.0,0.0,3,8,1630,0.0,2110,8619,2,8.0,12,5
16177,465000.0,2,1.0,730,2600,1.0,0.0,0.0,4,6,730,0.0,1480,3900,10,1.0,12,2
16178,290000.0,3,1.0,910,7620,1.0,0.0,2.0,3,7,910,0.0,1660,7620,3,7.0,12,4
16180,416000.0,3,1.0,1110,12150,1.0,0.0,0.0,4,7,1110,0.0,1490,8200,6,5.0,12,0
16181,360000.0,4,2.0,1450,8940,1.0,0.0,0.0,3,7,1450,0.0,1310,8914,1,6.0,12,2
16183,840000.0,4,2.75,2600,2750,1.5,0.0,0.0,3,7,1620,980.0,1960,3705,5,3.0,12,2
16184,81000.0,2,1.0,730,9975,1.0,0.0,0.0,1,5,730,0.0,860,9000,3,4.0,12,4
16185,1290000.0,3,2.25,2440,9200,1.0,0.0,1.0,4,8,2440,0.0,2750,6211,1,4.0,12,2
16186,326000.0,4,1.75,2290,7380,1.0,0.0,0.0,3,7,1390,900.0,1170,7381,11,6.0,12,1
16187,447000.0,2,1.0,720,7500,1.0,0.0,2.0,3,6,720,0.0,1390,5000,2,2.0,12,4
16188,185000.0,3,1.0,940,7125,1.5,0.0,0.0,4,7,940,0.0,1170,7125,10,5.0,12,5
16189,439950.0,3,2.5,1540,7773,2.0,0.0,0.0,4,8,1540,0.0,1630,7340,7,8.0,12,0
16190,234000.0,3,1.5,1140,10300,1.5,0.0,0.0,4,6,1140,0.0,1250,9975,10,6.0,12,6
16191,485000.0,4,2.5,2100,8886,2.0,0.0,0.0,4,7,2100,0.0,1840,9058,12,6.0,12,0
16192,750000.0,4,1.75,2670,6250,2.0,0.0,0.0,4,8,2020,650.0,1820,6250,7,4.0,12,2
16193,865000.0,4,2.0,2750,5527,2.0,0.0,0.0,3,8,2130,620.0,1290,1764,5,0.0,8,2
16194,287500.0,4,2.5,2570,9000,1.0,0.0,0.0,4,8,1590,980.0,2120,8571,6,7.0,12,5
16195,375000.0,3,1.75,1660,9673,1.0,0.0,0.0,3,7,1130,530.0,1260,9681,7,7.0,12,0
16196,565000.0,3,2.25,1700,8800,1.0,0.0,0.0,5,7,850,850.0,2180,8960,9,6.0,12,0
16197,260000.0,4,3.0,1530,8306,2.0,0.0,0.0,3,7,1530,0.0,1930,6925,2,10.0,12,3
16198,190000.0,3,1.0,1260,10900,1.0,0.0,0.0,4,6,1260,0.0,1090,8137,10,4.0,12,1
16199,399950.0,5,2.0,2760,6420,1.0,0.0,0.0,5,7,1380,1380.0,1400,7112,9,6.0,12,4
16200,275000.0,3,2.5,1830,7062,2.0,0.0,0.0,3,7,1830,0.0,1820,6434,3,8.0,12,5
16201,528000.0,3,2.75,2160,4086,1.0,0.0,0.0,3,7,1380,780.0,1300,4080,12,8.0,12,4
16202,315000.0,3,2.0,1770,9685,1.0,0.0,0.0,3,5,1770,0.0,1520,11122,10,4.0,12,4
16203,614306.0,2,2.25,2210,5500,1.0,0.0,0.0,4,8,1410,800.0,2140,6600,8,6.0,12,2
16205,590000.0,3,2.5,2110,3870,2.0,0.0,0.0,3,9,2110,0.0,2300,3870,7,10.0,12,6
16206,261500.0,3,1.0,1130,3600,1.0,0.0,0.0,3,6,1130,0.0,1710,2231,3,0.0,12,4
16207,300000.0,4,2.5,1960,9898,2.0,0.0,0.0,3,8,1960,0.0,2130,7662,5,10.0,12,3
16208,439000.0,3,2.25,2230,4551,1.5,0.0,2.0,5,8,1450,780.0,2060,7200,9,2.0,12,1
16209,277554.0,5,2.25,2350,13000,1.0,0.0,0.0,3,7,2350,0.0,1570,11440,9,6.0,12,4
16210,215000.0,3,2.0,1340,8505,1.0,0.0,0.0,3,6,1340,0.0,1370,9000,6,3.0,12,4
16212,420000.0,4,2.0,1700,6375,1.0,0.0,0.0,4,7,850,850.0,1470,8360,2,4.0,12,2
16213,485000.0,3,2.5,1650,3436,2.0,0.0,0.0,3,7,1650,0.0,1680,3446,4,10.0,12,0
16214,202500.0,3,2.0,1540,8316,1.0,0.0,0.0,5,6,1540,0.0,1250,8316,12,5.0,12,5
16215,710000.0,5,3.25,3920,8572,2.0,0.0,0.0,3,9,3920,0.0,3335,7258,2,10.0,12,6
16216,535000.0,4,2.5,3250,6933,2.0,0.0,0.0,3,8,3250,0.0,3030,5308,4,10.0,12,1
16217,260000.0,4,1.75,1360,7700,1.0,0.0,0.0,4,7,1360,0.0,1321,7756,12,6.0,12,1
16218,254000.0,3,2.0,1480,7480,1.0,0.0,0.0,4,7,1480,0.0,1680,7146,5,9.0,12,3
16219,600000.0,4,2.5,2360,5226,2.0,0.0,0.0,3,8,2360,0.0,2440,5156,5,10.0,12,2
16220,285000.0,3,2.5,1800,2516,2.0,0.0,0.0,3,7,1800,0.0,1800,2562,9,10.0,12,4
16222,165000.0,3,1.0,1200,13100,1.0,0.0,0.0,3,6,1200,0.0,1960,11285,6,4.0,12,4
16223,216500.0,2,1.0,710,6960,1.0,0.0,0.0,4,6,710,0.0,940,7680,11,4.0,12,1
16224,387990.0,4,2.5,2640,5595,2.0,0.0,0.0,3,8,2640,0.0,1840,5011,9,11.0,12,3
16225,500000.0,4,2.5,3010,5040,2.0,0.0,0.0,3,8,3010,0.0,1090,5040,11,10.0,12,2
16226,650000.0,4,2.5,2770,5612,2.0,0.0,0.0,3,7,2770,0.0,2770,5177,10,10.0,12,0
16227,646000.0,4,2.5,2310,4079,2.0,0.0,0.0,3,8,2310,0.0,1220,4800,6,10.0,12,2
16228,323400.0,4,3.0,2060,9138,1.0,0.0,0.0,3,8,1430,630.0,2250,7820,1,9.0,12,5
16229,300000.0,3,2.5,1880,4200,2.0,0.0,0.0,3,7,1880,0.0,2090,4200,8,10.0,12,3
16230,712500.0,5,2.0,2280,5400,1.5,0.0,0.0,4,7,1340,940.0,1770,5000,10,4.0,12,2
16231,550000.0,3,1.75,1380,3402,1.5,0.0,0.0,3,7,1380,0.0,1500,5496,6,nan,9,4
16232,400000.0,3,1.0,1180,7537,1.0,0.0,0.0,3,7,1180,0.0,1220,7425,2,6.0,12,2
16233,255000.0,4,1.75,1650,7200,1.0,0.0,0.0,3,7,1100,550.0,1620,7374,10,7.0,12,1
16234,660000.0,3,1.75,2030,9032,2.0,0.0,2.0,4,7,2030,0.0,2350,8937,12,6.0,12,1
16235,925000.0,4,2.25,2110,6375,1.0,0.0,2.0,4,8,1600,0.0,2760,6375,3,4.0,12,2
16236,534000.0,4,2.25,2130,7210,1.0,0.0,0.0,5,7,1330,800.0,1310,7896,8,6.0,12,0
16237,215000.0,3,1.0,1690,7700,1.0,0.0,0.0,4,7,1690,0.0,1590,7700,11,6.0,12,5
16238,1950000.0,3,2.5,2510,12779,1.5,0.0,4.0,3,10,2510,0.0,2810,12225,10,6.0,12,2
16239,1400000.0,5,4.25,3530,7924,2.0,0.0,0.0,3,10,3530,0.0,1750,9226,5,10.0,12,4
16240,212000.0,3,1.75,1470,8350,1.0,0.0,0.0,3,7,1470,0.0,1590,8182,2,8.0,12,5
16241,265000.0,3,1.75,1840,7300,1.0,0.0,0.0,3,8,1840,0.0,1920,8010,6,6.0,12,5
16242,400000.0,3,1.75,1860,5750,1.5,0.0,0.0,5,6,1300,560.0,1550,5750,12,1.0,12,4
16243,311500.0,4,2.5,1940,10133,2.0,0.0,0.0,3,8,1940,0.0,1940,7265,2,9.0,12,3
16245,225000.0,2,1.0,800,6050,1.0,0.0,0.0,4,6,800,0.0,880,6050,10,4.0,12,1
16247,380000.0,3,1.0,1400,8710,1.0,0.0,0.0,4,7,1400,0.0,1460,8710,2,4.0,12,4
16248,600000.0,4,2.5,2250,11370,2.0,0.0,0.0,3,8,2250,0.0,2190,9611,7,9.0,12,2
16249,600000.0,3,2.25,2230,9053,2.0,0.0,0.0,4,9,2230,0.0,2390,8038,5,8.0,12,0
16250,315000.0,3,2.5,1950,3000,2.0,0.0,0.0,3,7,1950,0.0,1620,6000,12,10.0,12,4
16251,847000.0,5,1.0,2550,4623,2.5,0.0,0.0,4,9,2550,0.0,1570,3875,6,0.0,12,4
16252,730000.0,4,2.5,2750,10351,2.0,0.0,0.0,3,10,2750,0.0,3370,10351,4,9.0,12,6
16253,1060000.0,4,2.0,2290,11137,1.0,0.0,0.0,4,8,2290,0.0,2300,10463,5,5.0,12,1
16255,664000.0,2,1.75,1720,5785,1.0,0.0,0.0,3,6,860,860.0,1680,5184,4,4.0,10,4
16256,454450.0,4,3.0,2810,6000,2.0,0.0,0.0,3,9,2810,0.0,2790,6000,4,10.0,12,3
16257,341000.0,3,1.0,940,4200,1.0,0.0,0.0,3,7,940,0.0,1380,4080,1,5.0,12,2
16258,276693.0,4,1.0,1190,8875,1.5,0.0,0.0,4,7,1190,0.0,1190,8875,10,4.0,12,2
16259,185000.0,2,1.0,1390,11340,1.0,0.0,0.0,4,7,1390,0.0,1200,10224,11,6.0,12,4
16260,160000.0,2,2.5,1660,2258,2.0,0.0,0.0,3,7,1660,0.0,1740,2390,9,8.0,12,3
16261,270000.0,4,2.5,1920,8497,2.0,0.0,0.0,3,8,1920,0.0,1940,8436,6,9.0,12,5
16262,300000.0,4,1.5,1460,8760,1.0,0.0,0.0,3,7,1460,0.0,1610,9375,7,5.0,12,4
16263,264950.0,3,1.5,1370,10115,1.0,0.0,0.0,4,7,1370,0.0,1450,9282,8,5.0,12,3
16264,209950.0,2,1.0,1050,6250,1.0,0.0,0.0,4,6,840,210.0,1310,12500,4,4.0,12,4
16265,850000.0,3,2.5,3360,8708,2.0,0.0,0.0,3,9,3360,0.0,1810,4764,3,10.0,12,0
16266,645000.0,4,2.5,3160,11380,2.0,0.0,0.0,3,9,3160,0.0,2970,10385,5,8.0,12,0
16269,289950.0,3,2.5,2070,5013,2.0,0.0,0.0,3,8,2070,0.0,1670,5013,8,8.0,12,5
16271,565000.0,4,2.75,3260,4900,2.0,0.0,0.0,3,9,3260,0.0,3260,6132,6,11.0,12,1
16273,260000.0,3,2.25,1950,9600,1.0,0.0,0.0,4,7,1200,750.0,1760,8850,12,8.0,12,3
16275,295500.0,3,1.75,1330,10523,1.0,0.0,0.0,3,7,1000,330.0,1320,8775,7,8.0,12,1
16276,329000.0,4,2.0,1190,7877,1.5,0.0,0.0,5,7,1190,0.0,1480,9975,12,4.0,12,2
16278,495000.0,4,2.5,2310,7555,2.0,0.0,0.0,3,9,2310,0.0,1980,8416,2,9.0,12,2
16279,672500.0,3,1.75,1580,5750,1.0,0.0,2.0,4,8,1330,250.0,2480,5750,5,4.0,12,2
16280,1310000.0,5,3.25,2800,3200,1.5,0.0,0.0,5,10,1910,890.0,2450,3500,5,3.0,10,2
16281,405000.0,3,2.5,1500,9636,2.0,0.0,0.0,3,7,1500,0.0,1700,9656,8,9.0,12,0
